# SecurePrompt — gitleaks baseline (WS6-2).
#
# Gate: scripts/ci/gitleaks-gate.sh, run by `supply-chain:gitleaks`.
# Scope: the committed tree at HEAD (`git archive`), 5796 files.
#
# MEASURED 2026-08-04 with gitleaks 8.30.1 and this repository's
# .gitleaks.toml. 56 findings. EVERY ONE WAS OPENED AND READ before it was
# written down here, and NONE is a live credential. The reason column below is
# per-row, not a blanket category, so a reviewer can disagree with any single
# line.
#
# ---------------------------------------------------------------------------
# WHAT THE 56 ARE
#
#   41  secureprompt-chat/**   the vendored LibreChat fork — its own test
#                              fixtures, .env templates and chart examples.
#                              Third-party code we carry, not code written
#                              here. A fork sync that adds a new one will fail
#                              this gate, which is the correct moment to look.
#    7  docs/superpowers/results/2026-07-22-2fa-console-demo.md   see below.
#    2  */alertmanager.yml     the literal Slack example webhook
#                              T00000000/B00000000/XXXXXXXX.
#    2  secureprompt-api/tests/  self-describing test fixtures.
#    2  secureprompt-ml/       the GLiNER probe corpus and a monkeypatched
#                              token assertion.
#    1  secureprompt-docs/     `sp-your-key-here` in a curl example.
#    1  secureprompt-web/      a FALSE POSITIVE — `rolling_7d_cost_usd`, a
#                              chart series key that generic-api-key matched.
#
# THE ONE WORTH A SECOND LOOK, and it is booked as a follow-up rather than
# waved through: docs/superpowers/results/2026-07-22-2fa-console-demo.md is a
# verbatim transcript of a 2FA enrolment against a LOCAL dev instance — port
# 18080, `SECUREPROMPT_JWT_SECRET="dev-jwt-secret-changeme-in-prod-1"`, account
# admin-2fa-demo@example.com. It therefore contains a real TOTP secret, real
# backup codes and real refresh tokens FOR THAT THROWAWAY LOCAL ACCOUNT. The
# JWT's own `exp` is 1784719615, long past. Nothing here authenticates to any
# deployed system. It is still poor hygiene to keep live-shaped session
# material in a tracked document.
#   FOLLOW-UP WS6-2-FU3: redact that transcript's token bodies to
#   `<redacted>`; the document's argument does not depend on their values.
#   Delete the seven rows here in the same commit.
#
# ---------------------------------------------------------------------------
# HOW THIS FILE GATES
#
# Key: <path> <TAB> <ruleID> <TAB> first 16 hex of sha256(secret).
# NOT gitleaks' own `file:rule:line` fingerprint — line numbers move whenever
# anything above them is edited, so that key would go stale on unrelated
# changes and make this gate flaky by construction.
#
# Fails in BOTH directions, like scripts/ci/fmt-gate.sh:
#   * a finding NOT in this file  -> FAIL. New secret, or an old fixture moved
#                                    into a new path.
#   * a row here that matches nothing -> FAIL. Delete it; the list must shrink.
#
# NOTE ON THE THIRD COLUMN: it is a hash of the secret, not the secret. Adding
# a row does not put the value back into the repository.
#
# Columns: path <TAB> rule <TAB> sha256(secret)[:16] <TAB> reason
# ---------------------------------------------------------------------------

secureprompt-chat/packages/api/src/utils/key.test.ts	private-key	adbce402e29dfb9e	vendored LibreChat fork test fixture
secureprompt-chat/packages/api/src/utils/key.test.ts	private-key	cb32d4b0b1867628	vendored LibreChat fork test fixture
secureprompt-chat/packages/api/src/utils/key.test.ts	private-key	eb34f21f340ffa2a	vendored LibreChat fork test fixture
secureprompt-chat/packages/data-provider/specs/azure.spec.ts	generic-api-key	50a363138cc3e483	vendored LibreChat fork test fixture
secureprompt-chat/packages/data-provider/specs/azure.spec.ts	generic-api-key	e1bf68395df677e4	vendored LibreChat fork test fixture
secureprompt-chat/packages/data-schemas/src/methods/tx.spec.ts	generic-api-key	04990685a32c51f0	vendored LibreChat fork test fixture
secureprompt-chat/packages/data-schemas/src/methods/tx.spec.ts	generic-api-key	cab1e8918f0942de	vendored LibreChat fork test fixture
secureprompt-chat/src/tests/oidc-integration.test.ts	jwt	20905883d94bdd4e	vendored LibreChat fork test fixture
secureprompt-docs/docs/getting-started/quickstart.md	curl-auth-header	8da6239fc5088a51	documentation placeholder "sp-your-key-here" in a curl example
secureprompt-ml/scripts/probe_gliner2_zeroshot.py	generic-api-key	fbf52105b9039f7c	detector probe corpus: SECRET_SENTENCES fed to GLiNER to measure whether it finds api keys
secureprompt-ml/tests/test_sidecar_route_auth.py	generic-api-key	a6d75dfe9b1ab8d9	test fixture; asserts config.INTERNAL_TOKEN equals a monkeypatched env value
secureprompt-web/src/app/(dashboard)/cost/cost-chart.tsx	generic-api-key	74908b3feaeb6fd1	FALSE POSITIVE: "rolling_7d_cost_usd" is a chart series key, not a credential
scripts/ci/check-compose-appliance.sh	generic-api-key	dc8ef1b1e223d028	render-only KMS_FILE_KEY for `docker compose config`; base64-decodes to "render-only-not-a-secret-32bytes!" and sits beside SECUREPROMPT_JWT_SECRET="render-only-not-a-secret". The render never runs, so nothing is encrypted with it.
.superpowers/sdd/2026-07-27-prd-workstreams/artifacts/task27-auth-anchor-devtext.json	jwt	906828afa7fac586	synthetic HS256 token from a detection fixture; its only claim is {"sub":"synthetic"}. Not stripped from GitLab, but excluded from the public mirror by scripts/mirror-to-github.sh.
